date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:14:40	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.2c0.delayed	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:40	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.2c1.delayed	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:41	17995/17995	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:42%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/22_3ef1e2ee-1062-4a4d-95a1-cb63674715eb.jpg?v=1522554497	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/22_3ef1e2ee-1062-4a4d-95a1-cb63674715eb39de.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:41	5438/5438	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:fb139488adb0a6204d2691d8498ea776	https://art-furniture-1.myshopify.com/products/dummy-product-name-1.oembed	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/dummy-product-name-1.oembed	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:42	18839/18839	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:12%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/23_32f93b05-b6cf-4c3c-bd23-f33f04a850b5.jpg?v=1522554498	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/23_32f93b05-b6cf-4c3c-bd23-f33f04a850b5d419.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:43	15921/15921	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:13%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/24_2c8fe5f0-baf9-4576-8dbc-05f5bedbf8c8.jpg?v=1522554499	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/24_2c8fe5f0-baf9-4576-8dbc-05f5bedbf8c86d2e.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:43	13037/13037	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:44%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/25_768b7078-2737-4a4f-8686-17780ac457bc.jpg?v=1522554500	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/25_768b7078-2737-4a4f-8686-17780ac457bcc46e.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:44	10931/10931	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:44%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/26_3621378b-e00d-4cde-99ee-47400737cd9b.jpg?v=1522554500	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/26_3621378b-e00d-4cde-99ee-47400737cd9bc46e.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:46	26166/26166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:45%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/27_fd199759-603e-481c-a2f7-502030df7fb1.jpg?v=1522554501	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/27_fd199759-603e-481c-a2f7-502030df7fb175d3.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:46	16090/16090	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:46%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/28_c74a01b9-521e-44f3-b705-8fc3a4ee1600.jpg?v=1522554502	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/28_c74a01b9-521e-44f3-b705-8fc3a4ee160070e6.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:47	10412/10412	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:47%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/24_2c8fe5f0-baf9-4576-8dbc-05f5bedbf8c8_large.jpg?v=1522554499	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/24_2c8fe5f0-baf9-4576-8dbc-05f5bedbf8c8_large6d2e.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:47	9124/9124	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:48%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/25_768b7078-2737-4a4f-8686-17780ac457bc_large.jpg?v=1522554500	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/25_768b7078-2737-4a4f-8686-17780ac457bc_largec46e.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:48	7083/7083	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:21%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/26_3621378b-e00d-4cde-99ee-47400737cd9b_large.jpg?v=1522554500	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/26_3621378b-e00d-4cde-99ee-47400737cd9b_largec46e.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:49	18017/18017	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:50%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/27_fd199759-603e-481c-a2f7-502030df7fb1_large.jpg?v=1522554501	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/27_fd199759-603e-481c-a2f7-502030df7fb1_large75d3.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:50	10726/10726	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:50%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/28_c74a01b9-521e-44f3-b705-8fc3a4ee1600_large.jpg?v=1522554502	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/28_c74a01b9-521e-44f3-b705-8fc3a4ee1600_large70e6.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:50	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.2ce.delayed	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:50	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.2cf.delayed	(from https://art-furniture-1.myshopify.com/products/dummy-product-name-1)
00:14:53	15921/15921	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:53%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/24_abdbb04b-6ad2-4cd0-9113-32af138f6d63_grande.jpg?v=1522553644	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/24_abdbb04b-6ad2-4cd0-9113-32af138f6d63_grande70ea.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:14:54	18839/18839	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:54%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/23_8cd21245-e8bc-44c8-a9ef-724949ff5537_grande.jpg?v=1522553644	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/23_8cd21245-e8bc-44c8-a9ef-724949ff5537_grande70ea.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:14:55	17995/17995	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:14:55%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/22_fedb2fbd-aae5-4e69-b2d7-adb8d7dfca83_grande.jpg?v=1522553643	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/22_fedb2fbd-aae5-4e69-b2d7-adb8d7dfca83_grande1229.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:14:57	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.2d4.delayed	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:14:57	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.2d5.delayed	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:14:57	17995/17995	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:32%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/22_fedb2fbd-aae5-4e69-b2d7-adb8d7dfca83.jpg?v=1522553643	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/22_fedb2fbd-aae5-4e69-b2d7-adb8d7dfca831229.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:14:58	2816/2816	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:44db40097d5a47fd75c3147fa908d265	https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam.oembed	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/dolore-magnam-aliquam.oembed	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:14:58	18839/18839	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:33%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/23_8cd21245-e8bc-44c8-a9ef-724949ff5537.jpg?v=1522553644	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/23_8cd21245-e8bc-44c8-a9ef-724949ff553770ea.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:00	15921/15921	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:00%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/24_abdbb04b-6ad2-4cd0-9113-32af138f6d63.jpg?v=1522553644	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/24_abdbb04b-6ad2-4cd0-9113-32af138f6d6370ea.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:00	13037/13037	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:36%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/25_76bf96dc-6f91-4b16-8620-71e93470dfc9.jpg?v=1522553645	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/25_76bf96dc-6f91-4b16-8620-71e93470dfc9f6a6.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:01	10931/10931	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:02%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/26.jpg?v=1522553646	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/269a02.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:02	26166/26166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:02%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/27.jpg?v=1522553646	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/279a02.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:03	16090/16090	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:42%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/28.jpg?v=1522553648	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/282c86.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:03	10412/10412	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:04%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/24_abdbb04b-6ad2-4cd0-9113-32af138f6d63_large.jpg?v=1522553644	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/24_abdbb04b-6ad2-4cd0-9113-32af138f6d63_large70ea.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:04	9124/9124	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:05%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/25_76bf96dc-6f91-4b16-8620-71e93470dfc9_large.jpg?v=1522553645	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/25_76bf96dc-6f91-4b16-8620-71e93470dfc9_largef6a6.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:05	7083/7083	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:06%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/26_large.jpg?v=1522553646	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/26_large9a02.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:06	18017/18017	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:07%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/27_large.jpg?v=1522553646	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/27_large9a02.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:07	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.2e2.delayed	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:07	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.2e3.delayed	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:08	10726/10726	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:08%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/28_large.jpg?v=1522553648	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/28_large2c86.jpg	(from https://art-furniture-1.myshopify.com/products/dolore-magnam-aliquam)
00:15:09	16123/16123	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:09%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/19_54a18741-1604-4078-bfb5-f3b4ea5b66ec_grande.jpg?v=1522554278	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/19_54a18741-1604-4078-bfb5-f3b4ea5b66ec_grandebf7a.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:10	17490/17490	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:10%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/4_ad7bf6e7-d206-49c8-aadf-33fb7a1f3314_grande.jpg?v=1522554277	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/4_ad7bf6e7-d206-49c8-aadf-33fb7a1f3314_grande8450.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:11	15557/15557	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:11%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/3_4ecd98f9-665c-45b2-a8b3-142858d58e1e_grande.jpg?v=1522554277	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/3_4ecd98f9-665c-45b2-a8b3-142858d58e1e_grande8450.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:13	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.2e8.delayed	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:13	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.2e9.delayed	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:13	15557/15557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:54%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/3_4ecd98f9-665c-45b2-a8b3-142858d58e1e.jpg?v=1522554277	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/3_4ecd98f9-665c-45b2-a8b3-142858d58e1e8450.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:13	2367/2367	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:2d8c76a5179aed4b70192412ebe43003	https://art-furniture-1.myshopify.com/products/exercitation-ullamco.oembed	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/exercitation-ullamco.oembed	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:14	17490/17490	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:14%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/4_ad7bf6e7-d206-49c8-aadf-33fb7a1f3314.jpg?v=1522554277	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/4_ad7bf6e7-d206-49c8-aadf-33fb7a1f33148450.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:15	16123/16123	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:52:55%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/19_54a18741-1604-4078-bfb5-f3b4ea5b66ec.jpg?v=1522554278	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/19_54a18741-1604-4078-bfb5-f3b4ea5b66ecbf7a.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:16	15242/15242	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:16%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/20_5d67fc4b-2c3e-4eec-b053-5026b0d4a160.jpg?v=1522554279	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/20_5d67fc4b-2c3e-4eec-b053-5026b0d4a16020b9.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:17	23208/23208	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:17%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/35_26656da5-b25e-4a8b-a707-e3d72de34590.jpg?v=1522554280	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/35_26656da5-b25e-4a8b-a707-e3d72de34590c455.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:18	21279/21279	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:18%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/37_79475004-90df-44ff-996a-4e84c9705c89.jpg?v=1522554280	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/37_79475004-90df-44ff-996a-4e84c9705c89c455.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:18	11266/11266	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:19%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/19_54a18741-1604-4078-bfb5-f3b4ea5b66ec_large.jpg?v=1522554278	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/19_54a18741-1604-4078-bfb5-f3b4ea5b66ec_largebf7a.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:19	10906/10906	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:20%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/20_5d67fc4b-2c3e-4eec-b053-5026b0d4a160_large.jpg?v=1522554279	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/20_5d67fc4b-2c3e-4eec-b053-5026b0d4a160_large20b9.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:20	15968/15968	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:21%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/35_26656da5-b25e-4a8b-a707-e3d72de34590_large.jpg?v=1522554280	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/35_26656da5-b25e-4a8b-a707-e3d72de34590_largec455.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:21	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.2f4.delayed	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:21	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.2f5.delayed	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:21	14703/14703	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:21%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/37_79475004-90df-44ff-996a-4e84c9705c89_large.jpg?v=1522554280	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/37_79475004-90df-44ff-996a-4e84c9705c89_largec455.jpg	(from https://art-furniture-1.myshopify.com/products/exercitation-ullamco)
00:15:22	18667/18667	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:23%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/14_30a08ae2-f950-4a8f-bf13-82265266ec6d_grande.jpg?v=1522554249	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/14_30a08ae2-f950-4a8f-bf13-82265266ec6d_grande46c3.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
00:15:24	22279/22279	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:24%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/13_a0571c80-e746-4bc2-abae-0eb81169d9a7_grande.jpg?v=1522554247	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/13_a0571c80-e746-4bc2-abae-0eb81169d9a7_grande26e5.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
00:15:25	21279/21279	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:24%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/37_fa56b908-d549-4a04-ae76-7d9dfd56c381_grande.jpg?v=1522554241	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/37_fa56b908-d549-4a04-ae76-7d9dfd56c381_grandef0ca.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
00:15:25	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.2fa.delayed	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
00:15:25	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.2fb.delayed	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
00:15:26	6642/6642	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b21c1af95a07dd8832299c96bd3ec048	https://art-furniture-1.myshopify.com/products/dummy-product-title.oembed	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/dummy-product-title.oembed	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
00:15:26	21279/21279	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:27%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/37_fa56b908-d549-4a04-ae76-7d9dfd56c381.jpg?v=1522554241	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/37_fa56b908-d549-4a04-ae76-7d9dfd56c381f0ca.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
00:15:27	22279/22279	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:28%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/13_a0571c80-e746-4bc2-abae-0eb81169d9a7.jpg?v=1522554247	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/13_a0571c80-e746-4bc2-abae-0eb81169d9a726e5.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
00:15:28	18667/18667	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:15:28%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/14_30a08ae2-f950-4a8f-bf13-82265266ec6d.jpg?v=1522554249	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/14_30a08ae2-f950-4a8f-bf13-82265266ec6d46c3.jpg	(from https://art-furniture-1.myshopify.com/products/dummy-product-title)
